game_id,game_type,year,event_index,pitch_number,home_team,away_team,batter_id,bat_side,batter_name,pitcher_id,pitch_hand,pre_runner_1b_id,pre_runner_2b_id,pre_runner_3b_id,fielder_2_id,fielder_3_id,fielder_4_id,fielder_5_id,fielder_6_id,fielder_7_id,fielder_8_id,fielder_9_id,inning,half_inning,outs,balls,strikes,if_fielding_alignment,of_fielding_alignment,pitch_type,ax,ay,az,vx0,vy0,vz0,release_pos_x,release_pos_y,release_pos_z,release_speed,extension,effective_speed,pfx_x,pfx_z,plate_x,plate_z,zone,release_spin_rate,spin_axis,strike_zone_top,strike_zone_bottom,bat_speed,swing_length,launch_speed,launch_angle,expected_woba,expected_babip,hit_coord_x,hit_coord_y,hit_distance_sc,bb_type,hit_location,type,description,events,woba_denom,woba_value,babip_value,iso_value,delta_run_exp,delta_home_win_exp,game_date,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,des,inning_topbot,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,pitcher...60,fielder_2...61,launch_speed_angle,at_bat_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score
745732,R,2024,22,2,NYY,BAL,663624,R,"Mountcastle, Ryan",543037,R,NA,683002,NA,624431,700250,650402,518934,683011,657077,663757,665742,3,top,2,1,0,Standard,Standard,KC,7.019074992115005,24.87906053296482,-45.6096964101941,4.88047275748005,-120.3943949274788,-0.3098981126974778,-2.22,54.21,6.07,82.7,6.3,82.5,0.83,-1.37,0.63,1.9,9,2791,30,3.67,1.83,72.27618,7.74911,59.2,-27,NA,NA,NA,NA,4,NA,NA,S,foul,NA,NA,NA,NA,NA,-0.048,0,2024-06-19,NA,NA,NA,NA,Ryan Mountcastle strikes out swinging.,Top,NA,NA,NA,NA,543037,624431,NA,23,Knuckle Curve,1,1,1,1,1,1,1,1
745732,R,2024,22,1,NYY,BAL,663624,R,"Mountcastle, Ryan",543037,R,NA,683002,NA,624431,700250,650402,518934,683011,657077,663757,665742,3,top,2,0,0,Standard,Standard,FC,0.6904585148865812,26.034294725277125,-18.70504204568817,8.82691774671258,-136.2385584326558,-6.523569364335411,-2.42,54.03,5.99,93.7,6.5,94.4,0.19,0.98,1.15,2.12,14,2437,203,3.68,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B,ball,NA,NA,NA,NA,NA,0.016,0,2024-06-19,NA,NA,NA,NA,Ryan Mountcastle strikes out swinging.,Top,NA,NA,NA,NA,543037,624431,NA,23,Cutter,1,1,1,1,1,1,1,1
745732,R,2024,21,6,NYY,BAL,668939,L,"Rutschman, Adley",543037,R,NA,683002,NA,624431,700250,650402,518934,683011,657077,663757,665742,3,top,1,3,2,Infield shade,Standard,KC,8.483638756793413,25.474076789511752,-45.87945132673574,2.270300872296579,-122.00071632684988,0.5286835747466003,-2.37,54.23,6.17,83.8,6.3,83.6,0.9,-1.34,-0.62,2.46,4,2817,40,3.47,1.7,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,S,called_strike,strikeout,1,0,0,0,-0.356,0.039,2024-06-19,NA,NA,NA,NA,Adley Rutschman called out on strikes.,Top,NA,NA,NA,NA,543037,624431,NA,22,Knuckle Curve,1,1,1,1,1,1,1,1
745732,R,2024,21,5,NYY,BAL,668939,L,"Rutschman, Adley",543037,R,NA,683002,NA,624431,700250,650402,518934,683011,657077,663757,665742,3,top,1,3,1,Infield shade,Standard,CH,-12.336914493008312,25.842887474576536,-22.459025655505584,7.412959477487608,-129.38987693582973,-6.5480609796565705,-2.19,54,6.02,89,6.5,89.4,-0.96,0.76,0,1.56,8,1465,214,3.48,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,called_strike,NA,NA,NA,NA,NA,-0.104,0,2024-06-19,NA,NA,NA,NA,Adley Rutschman called out on strikes.,Top,NA,NA,NA,NA,543037,624431,NA,22,Changeup,1,1,1,1,1,1,1,1
745732,R,2024,21,4,NYY,BAL,668939,L,"Rutschman, Adley",543037,R,NA,683002,NA,624431,700250,650402,518934,683011,657077,663757,665742,3,top,1,2,1,Standard,Standard,FC,4.224091496603842,28.523103419064434,-23.11290981118701,4.1701393449641735,-136.04055758821897,-0.05754482234786473,-2.35,54.36,6.14,93.4,6.1,93.4,0.41,0.74,-0.37,4.53,11,2449,184,3.46,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B,ball,NA,NA,NA,NA,NA,0.095,0,2024-06-19,NA,NA,NA,NA,Adley Rutschman called out on strikes.,Top,NA,NA,NA,NA,543037,624431,NA,22,Cutter,1,1,1,1,1,1,1,1
745732,R,2024,21,3,NYY,BAL,668939,L,"Rutschman, Adley",543037,R,NA,683002,NA,624431,700250,650402,518934,683011,657077,663757,665742,3,top,1,1,1,Infield shade,Standard,FC,5.4722019020727,25.24739395503146,-23.35167448066848,0.420426161738611,-133.53486021813595,-1.929427831828046,-2.58,54.4,6.05,91.6,6.1,91.9,0.46,0.72,-2.02,3.6,11,2322,189,3.42,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B,ball,NA,NA,NA,NA,NA,0.046,0,2024-06-19,NA,NA,NA,NA,Adley Rutschman called out on strikes.,Top,NA,NA,NA,NA,543037,624431,NA,22,Cutter,1,1,1,1,1,1,1,1
745732,R,2024,21,2,NYY,BAL,668939,L,"Rutschman, Adley",543037,R,NA,683002,NA,624431,700250,650402,518934,683011,657077,663757,665742,3,top,1,0,1,Standard,Standard,KC,7.404165607668345,25.133934144354125,-43.73051178683467,4.787818423315711,-123.97397392568053,-4.487568913585951,-2.49,54.11,6.14,85.2,6.4,85.3,0.81,-1.19,0.24,0.53,14,2787,33,3.52,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B,blocked_ball,NA,NA,NA,NA,NA,0.025,0,2024-06-19,NA,NA,NA,NA,Adley Rutschman called out on strikes.,Top,NA,NA,NA,NA,543037,624431,NA,22,Knuckle Curve,1,1,1,1,1,1,1,1
745732,R,2024,21,1,NYY,BAL,668939,L,"Rutschman, Adley",543037,R,683002,NA,NA,624431,700250,650402,518934,683011,657077,663757,665742,3,top,1,0,0,Infield shade,Standard,FC,1.5150262876850835,26.536955234047795,-17.78181454333586,5.545523876421619,-136.2061392903046,-5.214102936688149,-2.5,54.53,6.06,93.5,6,93.5,0.21,1.08,-0.16,2.75,5,2516,193,3.48,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,called_strike,NA,NA,NA,NA,NA,-0.047,-0.019,2024-06-19,NA,NA,NA,NA,Adley Rutschman called out on strikes.,Top,NA,NA,NA,NA,543037,624431,NA,22,Cutter,1,1,1,1,1,1,1,1
745732,R,2024,20,8,NYY,BAL,683002,L,"Henderson, Gunnar",543037,R,NA,NA,NA,624431,700250,650402,518934,683011,657077,663757,665742,3,top,1,3,2,Infield shade,Standard,FF,-7.2267658723999375,34.277966238374596,-10.107829191483669,11.97935829809783,-141.33681970016713,-7.930432989592905,-2.24,54.06,6.02,97.5,6.4,97.1,-0.32,1.52,1.94,2.29,14,2393,214,3.65,1.81,NA,NA,NA,NA,0.689131,NA,NA,NA,NA,NA,NA,B,ball,walk,1,0.7,0,0,0.22,-0.028,2024-06-19,NA,NA,NA,NA,Gunnar Henderson walks.,Top,NA,NA,NA,NA,543037,624431,NA,21,4-Seam Fastball,1,1,1,1,1,1,1,1
745732,R,2024,20,7,NYY,BAL,683002,L,"Henderson, Gunnar",543037,R,NA,NA,NA,624431,700250,650402,518934,683011,657077,663757,665742,3,top,1,3,2,Infield shade,Standard,FC,2.465480314866896,27.426283523641377,-18.95919924524144,4.882609892359042,-133.68248108278615,-4.178657714053447,-2.37,54.26,6.05,91.8,6.2,92,0.29,1.04,-0.2,2.99,5,2514,189,3.73,1.81,76.28958,7.10625,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,foul,NA,NA,NA,NA,NA,0,0,2024-06-19,NA,NA,NA,NA,Gunnar Henderson walks.,Top,NA,NA,NA,NA,543037,624431,NA,21,Cutter,1,1,1,1,1,1,1,1
